Time,Vrms,Irms,Temperature,Vibration
2026-06-22 04:17:43,296.13,33.57,58.12,1.43
2026-06-22 04:17:45,260.36,38.12,68.66,0.80
2026-06-22 04:17:46,286.17,34.72,60.47,1.11
2026-06-22 04:17:47,257.88,38.43,69.16,0.99
2026-06-22 04:17:49,289.83,34.25,59.06,1.25
2026-06-22 04:17:50,279.92,35.50,63.13,0.80
2026-06-22 04:17:52,261.85,37.91,66.87,1.09
2026-06-22 04:17:54,290.29,34.23,63.26,1.05
2026-06-22 04:17:55,282.60,35.17,61.90,1.26
2026-06-22 04:17:57,271.32,36.61,63.66,1.16
2026-06-22 04:17:58,273.98,36.25,63.48,1.28
2026-06-22 04:18:00,270.26,36.78,64.51,1.33
2026-06-22 04:18:03,256.52,38.61,68.40,1.05
2026-06-22 04:18:05,255.72,38.73,69.24,1.08
2026-06-22 04:18:06,273.74,36.30,64.31,0.79
2026-06-22 04:18:08,256.78,38.57,70.10,0.99
2026-06-22 04:18:09,268.59,36.96,67.39,0.95
2026-06-22 04:18:11,285.12,34.82,61.78,1.18
2026-06-22 04:18:12,287.65,34.50,59.43,0.66
2026-06-22 04:18:14,285.81,34.75,62.77,1.20
2026-06-22 04:18:16,289.75,34.27,60.04,1.06
2026-06-22 04:18:17,279.98,35.50,63.15,0.86
2026-06-22 04:18:19,286.69,34.63,60.02,1.12
2026-06-22 04:18:21,283.45,35.03,61.42,0.99
2026-06-22 04:18:22,285.08,34.85,60.89,1.13
2026-06-22 04:18:24,261.11,38.01,68.32,1.05
2026-06-22 04:18:25,280.12,35.46,62.25,0.92
2026-06-22 04:18:27,257.43,38.47,69.15,1.23
2026-06-22 04:18:29,290.76,34.18,60.35,0.87
2026-06-22 04:18:32,271.29,36.67,65.46,0.57
2026-06-22 04:18:35,274.55,36.15,63.51,1.39
2026-06-22 04:18:37,263.47,37.66,67.38,0.88
2026-06-22 04:18:39,280.97,35.39,62.81,1.20
2026-06-22 04:18:41,273.04,36.39,65.57,0.94
2026-06-22 04:18:43,261.53,37.96,67.78,0.78
2026-06-22 04:18:44,260.89,38.04,69.35,0.90
2026-06-22 04:18:46,293.07,33.92,60.90,0.94
2026-06-22 04:18:47,269.47,36.84,66.88,1.01
2026-06-22 04:18:48,294.15,33.81,59.02,1.23
2026-06-22 04:18:50,283.01,35.10,63.09,0.97
2026-06-22 04:18:51,284.50,34.90,60.65,1.18
2026-06-22 04:18:53,261.44,37.97,68.52,0.70
2026-06-22 04:18:54,257.73,38.45,69.22,1.08
2026-06-22 04:18:55,255.15,38.82,69.04,1.09
2026-06-22 04:18:57,296.19,33.55,56.84,1.26
2026-06-22 04:18:58,269.52,36.84,66.14,0.80
2026-06-22 04:18:59,266.43,37.24,65.80,1.10
2026-06-22 04:19:01,287.39,34.55,61.18,1.54
2026-06-22 04:19:02,264.41,37.48,66.68,0.95
2026-06-22 04:19:04,295.69,33.62,59.03,1.21
2026-06-22 04:19:05,262.18,37.86,67.37,1.07
2026-06-22 04:19:06,268.45,36.97,66.06,0.86
2026-06-22 04:19:08,281.53,35.30,62.38,0.92
2026-06-22 04:19:09,275.95,35.99,64.38,1.14
2026-06-22 04:19:11,273.02,36.39,65.04,1.25
2026-06-22 04:19:13,287.09,34.59,61.27,1.10
2026-06-22 04:19:14,275.28,36.04,63.73,1.00
2026-06-22 04:19:16,285.28,34.80,62.80,1.00
2026-06-22 04:19:17,291.32,34.11,59.59,1.29
2026-06-22 04:19:19,290.25,34.19,60.59,1.17
2026-06-22 04:19:20,262.70,37.79,66.47,1.36
2026-06-22 04:19:21,275.16,36.07,64.31,0.88
2026-06-22 04:19:23,272.43,36.46,63.50,0.93
2026-06-22 04:19:24,289.80,34.26,59.93,1.07
2026-06-22 04:19:26,270.95,36.64,66.23,1.02
2026-06-22 04:19:28,293.30,33.91,59.00,1.22
2026-06-22 04:19:29,255.71,38.73,71.98,0.85
2026-06-22 04:19:31,252.11,39.32,71.54,1.14
2026-06-22 04:19:33,267.24,37.10,66.73,1.05
2026-06-22 04:19:35,277.34,35.82,61.12,0.75
2026-06-22 04:19:36,288.65,34.41,60.03,0.51
2026-06-22 04:19:38,252.91,39.20,70.39,1.19
2026-06-22 04:19:40,295.46,33.66,58.87,0.90
2026-06-22 04:19:42,278.08,35.71,64.05,0.95
2026-06-22 04:19:43,293.85,33.83,58.24,1.02
2026-06-22 04:19:45,260.43,38.10,68.65,1.07
2026-06-22 04:19:46,259.83,38.18,69.76,0.88
2026-06-22 04:19:47,270.67,36.72,65.90,1.01
2026-06-22 04:19:49,264.70,37.44,66.02,1.12
2026-06-22 04:19:51,292.25,33.99,59.47,1.39
2026-06-22 04:19:53,272.34,36.49,65.25,0.51
2026-06-22 04:19:55,260.35,38.12,70.20,0.77
2026-06-22 04:19:56,276.38,35.96,63.04,0.60
2026-06-22 04:19:58,285.12,34.83,61.36,1.00
2026-06-22 04:19:59,257.63,38.46,69.02,0.93
2026-06-22 04:20:01,253.37,39.11,70.16,0.84
2026-06-22 04:20:02,263.30,37.69,68.17,0.99
2026-06-22 04:20:04,271.40,36.63,64.57,1.24
2026-06-22 04:20:05,266.84,37.16,67.19,1.22
2026-06-22 04:20:07,263.65,37.63,65.41,1.22
2026-06-22 04:20:08,289.60,34.28,60.34,1.03
2026-06-22 04:20:10,296.20,33.53,60.25,1.06
2026-06-22 04:20:12,264.43,37.48,67.00,1.10
2026-06-22 04:20:13,273.02,36.39,64.46,1.21
2026-06-22 04:20:15,272.34,36.49,63.85,1.11
2026-06-22 04:20:17,279.02,35.62,62.45,0.89
2026-06-22 04:20:19,256.45,38.61,69.87,0.78
2026-06-22 04:20:22,283.67,35.01,62.37,0.96
2026-06-22 04:20:24,283.01,35.10,59.82,0.76
2026-06-22 04:20:26,271.90,36.54,63.26,0.90
2026-06-22 04:20:28,278.31,35.71,62.57,0.81
2026-06-22 04:20:29,261.32,37.98,66.59,1.15
2026-06-22 04:20:31,280.85,35.39,62.31,1.13
2026-06-22 04:20:33,294.90,33.70,59.92,1.10
2026-06-22 04:20:39,254.30,38.96,69.14,1.16
2026-06-22 04:20:44,262.09,37.88,68.73,1.04
2026-06-22 04:20:48,257.50,38.47,66.62,1.16
2026-06-22 04:20:50,264.12,37.55,68.23,0.93
2026-06-22 04:20:53,270.84,36.70,65.34,0.71
2026-06-22 04:20:55,257.30,38.52,67.46,1.01
2026-06-22 04:20:57,284.46,34.91,62.30,1.01
2026-06-22 04:20:59,291.55,34.07,61.21,0.85
2026-06-22 04:21:01,289.21,34.33,59.58,1.12
2026-06-22 04:21:03,278.27,35.73,60.52,1.29
2026-06-22 04:21:08,278.01,35.71,64.24,1.22
2026-06-22 04:21:12,264.09,37.55,67.39,1.29
2026-06-22 04:21:14,291.50,34.08,59.19,0.74
2026-06-22 04:21:16,279.91,35.49,61.30,1.26
2026-06-22 04:21:18,260.93,38.04,68.94,1.12
2026-06-22 04:21:21,254.85,38.87,69.66,0.72
2026-06-22 04:21:22,292.96,33.95,60.12,1.03
2026-06-22 04:21:24,265.45,37.33,67.03,0.94
2026-06-22 04:21:25,288.11,34.47,60.84,1.32
2026-06-22 04:21:27,289.15,34.31,61.33,1.28
2026-06-22 04:21:28,293.11,33.89,59.44,1.05
2026-06-22 04:21:30,261.76,37.92,69.24,1.03
2026-06-22 04:21:31,268.98,36.93,65.38,1.04
2026-06-22 04:21:33,295.91,33.57,59.33,1.46
2026-06-22 04:21:37,257.73,38.45,67.86,1.26
2026-06-22 04:21:45,291.76,34.05,61.05,1.01
2026-06-22 04:21:53,296.19,33.55,57.66,1.04
2026-06-22 04:21:57,262.25,37.86,67.22,0.77
2026-06-22 04:22:01,284.48,34.92,62.32,1.18
2026-06-22 04:22:06,267.75,37.06,67.65,0.98
2026-06-22 04:22:11,252.23,39.31,70.41,1.06
2026-06-22 04:22:14,267.44,37.07,65.77,0.93
2026-06-22 04:22:21,263.80,37.60,68.32,0.77
2026-06-22 04:22:27,277.71,35.75,64.73,1.12
2026-06-22 04:22:33,251.88,39.37,71.16,0.96
2026-06-22 04:22:38,279.19,35.62,62.91,1.23
2026-06-22 04:22:44,260.87,38.04,72.50,1.27
2026-06-22 04:22:51,288.07,34.48,59.99,1.05
2026-06-22 04:23:00,285.18,34.82,61.06,0.98
2026-06-22 04:23:05,278.52,35.69,61.40,1.00
2026-06-22 04:23:10,282.36,35.18,62.43,0.50
2026-06-22 04:23:14,266.72,37.18,66.29,1.07
2026-06-22 04:23:18,280.77,35.41,61.53,0.97
2026-06-22 04:23:19,269.44,36.86,64.86,0.78
2026-06-22 04:23:21,284.67,34.88,59.79,0.63
2026-06-22 04:23:24,286.75,34.63,61.30,1.03
2026-06-22 04:23:26,270.70,36.71,68.67,1.09
2026-06-22 04:23:27,262.38,37.84,67.76,0.68
2026-06-22 04:23:29,253.97,39.03,71.87,1.09
2026-06-22 04:23:31,293.60,33.86,60.09,1.07
2026-06-22 04:23:32,253.54,39.10,70.92,0.86
2026-06-22 04:23:34,292.10,34.00,59.37,0.91
2026-06-22 04:23:36,257.11,38.53,71.81,0.75
2026-06-22 04:23:37,278.29,35.70,64.79,0.96
2026-06-22 04:23:39,291.22,34.12,60.09,0.90
2026-06-22 04:23:41,277.36,35.83,64.70,1.13
2026-06-22 04:23:42,283.94,34.98,62.58,0.93
2026-06-22 04:23:44,277.69,35.74,63.31,0.80
2026-06-22 04:23:45,281.70,35.29,61.84,0.94
2026-06-22 04:23:47,272.66,36.47,66.88,1.15
2026-06-22 04:23:48,281.57,35.32,63.36,1.16
2026-06-22 04:23:50,256.65,38.60,69.75,0.73
2026-06-22 04:23:51,253.11,39.16,71.37,0.80
2026-06-22 04:23:53,252.41,39.27,70.91,1.17
2026-06-22 04:23:54,287.54,34.54,62.20,0.95
2026-06-22 04:23:56,291.56,34.08,60.69,0.95
2026-06-22 04:23:57,254.27,38.96,72.38,1.02
2026-06-22 04:23:59,255.54,38.75,69.46,0.83
2026-06-22 04:24:00,296.88,33.47,57.36,1.08
2026-06-22 04:24:02,281.11,35.32,63.18,1.06
2026-06-22 04:24:05,287.22,34.59,60.45,0.83
2026-06-22 04:24:07,268.87,36.91,65.62,1.17
2026-06-22 04:24:08,295.38,33.65,60.80,0.78
2026-06-22 04:24:10,260.91,38.04,66.56,1.13
2026-06-22 04:24:11,286.99,34.62,63.29,1.01
2026-06-22 04:24:13,269.97,36.80,64.84,0.92
2026-06-22 04:24:14,271.11,36.63,65.28,0.97
2026-06-22 04:24:16,288.55,34.43,59.40,1.09
2026-06-22 04:24:17,267.04,37.10,65.45,1.35
2026-06-22 04:24:19,270.43,36.74,66.97,0.86
2026-06-22 04:24:21,253.49,39.07,71.06,1.13
2026-06-22 04:24:22,293.50,33.88,59.51,1.38
2026-06-22 04:24:23,271.23,36.66,65.39,1.19
2026-06-22 04:24:25,265.00,37.40,66.87,1.06
2026-06-22 04:24:26,261.38,37.97,68.27,0.80
2026-06-22 04:24:28,254.39,38.95,70.74,1.01
2026-06-22 04:24:29,253.93,39.03,68.92,1.24
2026-06-22 04:24:31,269.11,36.88,66.32,1.19
2026-06-22 04:24:33,289.33,34.33,62.29,0.97
2026-06-22 04:24:34,292.78,33.97,57.97,1.25
2026-06-22 04:24:36,268.56,36.99,65.99,1.06
2026-06-22 04:24:37,285.20,34.82,61.74,0.90
2026-06-22 04:24:39,265.89,37.28,68.30,1.13
2026-06-22 04:24:40,252.75,39.22,72.34,1.02
2026-06-22 04:24:42,274.09,36.24,65.12,0.77
2026-06-22 04:24:43,274.24,36.22,64.90,1.11
2026-06-22 04:24:44,280.13,35.50,63.03,1.00
2026-06-22 04:24:46,288.39,34.45,59.69,0.91
2026-06-22 04:24:49,256.43,38.62,70.46,1.26
2026-06-22 04:24:51,253.61,39.06,71.10,1.01
2026-06-22 04:24:53,269.18,36.88,67.12,1.05
2026-06-22 04:24:55,257.13,38.53,69.50,0.58
2026-06-22 04:24:56,283.90,34.98,61.85,0.87
2026-06-22 04:24:57,272.84,36.42,63.29,0.87
2026-06-22 04:24:59,290.91,34.16,59.78,1.09
2026-06-22 04:25:01,260.39,38.11,69.61,1.20
2026-06-22 04:25:04,279.47,35.58,64.51,1.02
2026-06-22 04:25:06,282.71,35.16,61.14,0.81
2026-06-22 04:25:08,287.68,34.53,62.07,0.95
2026-06-22 04:25:10,257.81,38.44,68.81,1.29
2026-06-22 04:25:12,267.36,37.12,65.39,1.16
2026-06-22 04:25:17,259.60,38.19,67.21,0.72
2026-06-22 04:25:21,267.18,37.12,65.64,0.90
2026-06-22 04:25:23,259.52,38.20,69.09,1.21
2026-06-22 04:25:25,263.24,37.70,69.10,0.93
2026-06-22 04:25:27,267.00,37.12,66.28,1.03
2026-06-22 04:25:29,285.02,34.82,62.08,0.87
2026-06-22 04:25:31,286.19,34.70,63.69,0.79
2026-06-22 04:25:33,295.04,33.73,58.85,0.82
2026-06-22 04:25:34,252.41,39.28,71.80,1.06
2026-06-22 04:25:36,279.70,35.53,62.80,0.64
2026-06-22 04:25:38,286.15,34.71,62.24,0.76
2026-06-22 04:25:40,280.53,35.47,63.26,1.06
2026-06-22 04:25:41,254.76,38.88,71.29,0.93
2026-06-22 04:25:43,253.17,39.15,70.85,1.18
2026-06-22 04:25:44,273.28,36.36,64.92,0.71
2026-06-22 04:25:46,261.98,37.89,67.78,0.70
2026-06-22 04:25:48,267.46,37.05,63.86,1.08
2026-06-22 04:25:49,263.47,37.66,66.93,1.09
2026-06-22 04:25:51,264.85,37.43,66.35,1.02
2026-06-22 04:25:53,293.68,33.87,60.10,1.20
2026-06-22 04:25:54,273.19,36.36,64.14,1.40
2026-06-22 04:25:56,296.45,33.52,60.15,1.18
2026-06-22 04:25:58,258.30,38.38,70.51,0.50
2026-06-22 04:25:59,262.93,37.75,67.79,1.01
2026-06-22 04:26:01,280.41,35.41,60.99,0.81
2026-06-22 04:26:03,264.32,37.52,67.30,1.12
2026-06-22 04:26:04,260.69,38.07,67.36,1.00
2026-06-22 04:26:06,260.51,38.10,67.73,1.29
2026-06-22 04:26:08,263.96,37.57,66.96,1.02
2026-06-22 04:26:09,257.67,38.46,68.71,0.62
2026-06-22 04:26:11,266.98,37.12,66.40,0.76
2026-06-22 04:26:13,254.57,38.92,70.97,0.99
2026-06-22 04:26:15,263.23,37.70,67.74,0.88
2026-06-22 04:26:17,296.59,33.52,58.27,1.07
2026-06-22 04:26:19,288.51,34.43,59.55,1.27
2026-06-22 04:26:20,267.06,37.11,67.04,0.57
2026-06-22 04:26:22,285.20,34.82,62.59,1.07
2026-06-22 04:26:24,293.09,33.93,60.43,1.02
2026-06-22 04:26:25,253.55,39.09,69.08,1.18
2026-06-22 04:26:27,276.33,35.95,64.22,0.60
2026-06-22 04:26:28,260.77,38.05,66.05,1.06
2026-06-22 04:26:30,271.63,36.60,65.26,1.17
2026-06-22 04:26:32,282.35,35.17,61.69,1.04
2026-06-22 04:26:34,253.11,39.16,70.54,0.86
2026-06-22 04:26:37,291.65,34.08,61.44,1.14
2026-06-22 04:26:39,261.90,37.91,69.54,1.05
2026-06-22 04:26:40,278.09,35.71,62.88,1.13
2026-06-22 04:26:42,255.23,38.81,70.88,0.95
2026-06-22 04:26:43,271.82,36.63,65.67,0.94
2026-06-22 04:26:45,289.16,34.31,59.58,0.86
2026-06-22 04:26:46,289.34,34.33,59.83,1.01
2026-06-22 04:26:48,294.20,33.80,58.96,1.17
2026-06-22 04:26:50,256.10,38.67,70.30,0.97
2026-06-22 04:26:51,258.52,38.33,68.36,0.97
2026-06-22 04:26:53,289.42,34.30,60.61,0.60
2026-06-22 04:26:55,284.42,34.91,62.87,1.33
2026-06-22 04:26:56,252.35,39.28,70.20,0.85
2026-06-22 04:26:58,275.16,36.09,64.11,0.98
2026-06-22 04:27:00,266.22,37.21,66.54,1.21
2026-06-22 04:27:01,262.71,37.79,68.11,0.91
2026-06-22 04:27:03,266.22,37.22,67.45,1.27
2026-06-22 04:27:04,262.17,37.86,66.43,1.37
2026-06-22 04:27:06,289.90,34.25,60.89,0.43
2026-06-22 04:27:08,254.57,38.91,69.26,0.86
2026-06-22 04:27:09,280.85,35.40,62.90,0.79
2026-06-22 04:27:12,252.57,39.25,69.18,0.99
2026-06-22 04:27:14,265.59,37.30,66.43,0.64
2026-06-22 04:27:17,266.02,37.26,65.69,1.13
2026-06-22 04:27:19,276.51,35.89,64.46,1.14
2026-06-22 04:27:21,259.89,38.18,68.96,0.95
2026-06-22 04:27:24,265.46,37.32,65.88,0.97
2026-06-22 04:27:27,274.51,36.16,63.81,0.92
2026-06-22 04:27:29,284.54,34.92,62.13,1.29
2026-06-22 04:27:30,260.19,38.12,67.29,1.03
2026-06-22 04:27:32,267.79,37.08,65.38,0.97
2026-06-22 04:27:35,258.84,38.29,68.01,0.99
2026-06-22 04:27:39,259.84,38.16,68.60,1.21
2026-06-22 04:27:42,264.09,37.54,66.61,1.30
2026-06-22 04:27:45,268.73,36.95,64.57,0.84
2026-06-22 04:27:47,293.55,33.89,57.13,0.98
2026-06-22 04:27:49,269.16,36.89,66.33,1.09
2026-06-22 04:27:52,267.30,37.09,65.51,0.78
2026-06-22 04:27:53,265.12,37.39,66.29,1.02
2026-06-22 04:27:55,290.14,34.20,59.85,1.21
2026-06-22 04:27:56,276.30,35.94,61.22,0.92
2026-06-22 04:27:58,269.36,36.89,66.95,0.94
2026-06-22 04:27:59,271.94,36.56,65.63,1.12
2026-06-22 04:28:01,263.38,37.68,66.70,1.11
2026-06-22 04:28:03,277.25,35.83,63.63,1.26
2026-06-22 04:28:04,253.18,39.14,72.18,0.90
2026-06-22 04:28:05,258.42,38.34,69.06,0.88
2026-06-22 04:28:07,262.84,37.77,66.79,0.91
2026-06-22 04:28:08,284.19,34.94,60.75,1.13
2026-06-22 04:28:10,259.59,38.20,68.12,1.16
2026-06-22 04:28:11,296.25,33.52,59.27,0.83
2026-06-22 04:28:12,279.98,35.50,63.86,0.92
2026-06-22 04:28:14,285.19,34.81,61.41,0.80
2026-06-22 04:28:15,288.11,34.48,60.34,0.65
2026-06-22 04:28:17,275.19,36.07,61.63,0.85
2026-06-22 04:28:18,286.72,34.63,60.63,1.02
2026-06-22 04:28:19,284.52,34.90,61.68,1.03
2026-06-22 04:28:21,279.19,35.65,66.70,1.24
2026-06-22 04:28:23,259.62,38.21,68.81,0.63
2026-06-22 04:28:24,282.91,35.12,61.41,1.05
2026-06-22 04:28:26,290.33,34.21,60.33,1.16
2026-06-22 04:28:27,275.58,36.02,62.65,1.03
2026-06-22 04:28:29,265.66,37.29,65.29,1.24
2026-06-22 04:28:30,272.22,36.52,64.31,0.91
2026-06-22 04:28:31,264.51,37.49,67.16,0.97
2026-06-22 04:28:34,279.82,35.55,63.22,0.79
2026-06-22 04:28:37,269.32,36.87,69.20,0.99
2026-06-22 04:28:39,279.68,35.54,63.70,0.85
2026-06-22 04:28:40,292.65,33.97,59.37,0.97
2026-06-22 04:28:41,261.64,37.94,68.68,1.02
2026-06-22 04:28:43,285.82,34.76,60.91,0.94
2026-06-22 04:28:44,274.52,36.16,65.62,1.48
2026-06-22 04:28:46,280.67,35.42,62.71,1.09
2026-06-22 04:28:48,259.58,38.20,68.97,0.97
2026-06-22 04:28:51,265.90,37.27,65.33,1.05
2026-06-22 04:28:54,276.12,35.96,62.09,0.88
2026-06-22 04:28:56,276.70,35.88,63.52,0.88
2026-06-22 04:29:00,256.93,38.54,69.73,0.75
2026-06-22 04:29:02,289.13,34.32,61.16,1.13
2026-06-22 04:29:04,279.01,35.61,62.05,0.95
2026-06-22 04:29:06,273.45,36.35,64.70,1.30
2026-06-22 04:29:08,251.71,39.37,70.96,0.85
2026-06-22 04:29:10,251.93,39.35,72.35,1.17
2026-06-22 04:29:12,265.77,37.27,67.13,0.93
2026-06-22 04:29:14,295.53,33.64,59.22,1.13
2026-06-22 04:29:16,265.07,37.39,65.44,0.91
2026-06-22 04:29:19,260.88,38.04,68.42,0.93
2026-06-22 04:29:20,281.67,35.25,61.40,1.21
2026-06-22 04:29:22,276.35,35.94,62.65,1.03
2026-06-22 04:29:23,295.38,33.65,59.18,0.96
2026-06-22 04:29:25,260.66,38.07,67.10,0.98
2026-06-22 04:29:27,267.57,37.05,65.39,1.00
2026-06-22 04:29:28,260.02,38.15,67.51,1.10
2026-06-22 04:29:30,257.94,38.42,69.32,0.64
2026-06-22 04:29:32,278.31,35.71,64.92,0.85
2026-06-22 04:29:34,260.11,38.14,68.28,0.84
2026-06-22 04:29:36,269.74,36.83,65.37,1.16
2026-06-22 04:29:37,278.30,35.71,61.84,0.92
2026-06-22 04:29:40,288.48,34.42,62.11,1.14
2026-06-22 04:29:43,264.81,37.43,68.09,1.01
2026-06-22 04:29:45,281.78,35.24,60.16,1.27
2026-06-22 04:29:46,280.33,35.49,63.23,0.99
2026-06-22 04:29:48,264.86,37.42,66.80,0.86
2026-06-22 04:29:49,263.50,37.65,68.95,0.75
2026-06-22 04:29:51,257.06,38.53,71.42,1.15
2026-06-22 04:29:54,261.01,38.02,67.48,1.15
2026-06-22 04:29:55,257.32,38.50,70.79,1.22
2026-06-22 04:29:56,272.87,36.42,65.38,1.14
2026-06-22 04:29:58,295.72,33.62,59.70,0.97
2026-06-22 04:29:59,267.67,37.07,67.16,1.10
2026-06-22 04:30:01,252.50,39.26,70.61,0.89
2026-06-22 04:30:03,280.28,35.44,62.49,1.03
2026-06-22 04:30:05,281.81,35.25,64.58,1.09
2026-06-22 04:30:07,259.67,38.20,68.12,0.81
2026-06-22 04:30:08,293.94,33.81,59.85,1.10
2026-06-22 04:30:10,277.44,35.78,61.45,0.73
2026-06-22 04:30:12,271.36,36.63,65.99,1.35
2026-06-22 04:30:14,254.04,39.01,71.39,0.96
2026-06-22 04:30:16,278.89,35.65,61.18,1.08
2026-06-22 04:30:17,285.76,34.75,58.58,1.24
2026-06-22 04:30:19,273.62,36.32,64.97,0.77
2026-06-22 04:30:21,274.44,36.19,64.41,1.45
2026-06-22 04:30:23,254.86,38.87,69.60,0.94
2026-06-22 04:30:25,291.35,34.11,61.00,0.92
2026-06-22 04:30:27,256.58,38.60,69.40,0.98
2026-06-22 04:30:28,287.10,34.59,60.09,1.22
2026-06-22 04:30:29,259.03,38.26,68.84,1.23
2026-06-22 04:30:31,266.23,37.20,65.16,0.81
2026-06-22 04:30:32,289.86,34.25,59.84,1.04
2026-06-22 04:30:34,260.17,38.13,67.95,1.06
2026-06-22 04:30:36,287.97,34.49,60.99,0.63
2026-06-22 04:30:38,276.56,35.89,64.56,1.03
2026-06-22 04:30:40,253.56,39.07,70.53,1.04
2026-06-22 04:30:43,286.67,34.65,60.74,1.14
2026-06-22 04:30:45,263.23,37.70,66.12,0.98
2026-06-22 04:30:47,264.09,37.55,66.80,0.80
2026-06-22 04:30:50,268.96,36.93,66.61,1.20
2026-06-22 04:30:51,252.02,39.33,72.53,1.10
2026-06-22 04:30:53,256.48,38.61,70.53,1.12
2026-06-22 04:30:54,287.97,34.49,58.95,1.00
2026-06-22 04:30:56,291.86,34.05,59.60,0.90
2026-06-22 04:30:57,277.24,35.85,65.16,1.24
2026-06-22 04:30:59,253.54,39.10,70.44,0.64
2026-06-22 04:31:00,257.90,38.43,69.77,1.04
2026-06-22 04:31:02,285.38,34.80,61.41,0.82
2026-06-22 04:31:04,274.83,36.13,63.41,0.89
2026-06-22 04:31:06,253.92,39.01,72.64,0.89
2026-06-22 04:31:09,277.34,35.82,64.19,1.16
2026-06-22 04:31:11,296.46,33.51,57.91,0.77
2026-06-22 04:31:13,262.90,37.76,69.07,0.92
2026-06-22 04:31:15,263.40,37.66,66.80,0.91
2026-06-22 04:31:16,257.74,38.45,69.54,1.11
2026-06-22 04:31:17,257.08,38.53,68.46,1.17
2026-06-22 04:31:19,281.14,35.37,63.51,1.18
2026-06-22 04:31:20,258.15,38.39,69.65,1.15
2026-06-22 04:31:22,276.02,35.97,62.33,0.90
2026-06-22 04:31:23,258.48,38.33,68.62,1.02
2026-06-22 04:31:25,258.22,38.37,70.73,0.98
2026-06-22 04:31:26,293.15,33.92,59.62,0.83
2026-06-22 04:31:28,281.14,35.35,64.37,0.63
2026-06-22 04:31:29,260.00,38.16,68.36,0.98
2026-06-22 04:31:31,291.46,34.08,58.38,1.32
2026-06-22 04:31:32,293.07,33.92,61.04,0.94
2026-06-22 04:31:34,274.40,36.19,63.91,0.82
2026-06-22 04:31:36,262.09,37.88,67.72,1.08
2026-06-22 04:31:38,260.23,38.12,68.93,0.99
2026-06-22 04:31:42,258.65,38.33,67.89,0.80
2026-06-22 04:31:43,274.71,36.12,62.28,1.12
2026-06-22 04:31:45,297.03,33.44,57.69,0.93
2026-06-22 04:31:47,284.34,34.91,63.55,0.88
2026-06-22 04:31:48,272.06,36.53,64.53,1.03
2026-06-22 04:31:50,270.76,36.71,66.17,0.76
2026-06-22 04:31:51,275.20,36.05,62.18,1.05
2026-06-22 04:31:53,261.85,37.91,68.52,0.83
2026-06-22 04:31:54,264.08,37.55,66.76,0.97
2026-06-22 04:31:56,262.06,37.88,66.41,0.82
2026-06-22 04:31:57,274.45,36.18,64.55,0.95
2026-06-22 04:31:59,274.61,36.17,63.76,1.37
2026-06-22 04:32:01,264.85,37.43,66.05,1.08
2026-06-22 04:32:02,295.10,33.69,59.96,0.57
2026-06-22 04:32:04,264.26,37.52,65.56,0.96
2026-06-22 04:32:05,287.49,34.55,61.05,0.87
2026-06-22 04:32:07,277.03,35.88,65.34,0.80
2026-06-22 04:32:08,258.29,38.38,68.43,0.92
2026-06-22 04:32:09,253.43,39.10,71.35,1.09
2026-06-22 04:32:11,254.10,38.99,70.03,0.97
2026-06-22 04:32:12,262.57,37.81,68.12,1.18
2026-06-22 04:32:14,285.09,34.85,60.52,0.75
2026-06-22 04:32:15,295.52,33.64,59.53,0.91
2026-06-22 04:32:16,295.36,33.68,58.83,0.65
2026-06-22 04:32:18,293.03,33.93,59.84,0.65
2026-06-22 04:32:19,257.45,38.50,68.16,0.99
2026-06-22 04:32:21,288.12,34.45,60.44,1.08
2026-06-22 04:32:22,264.94,37.40,68.18,0.91
2026-06-22 04:32:24,275.71,36.00,64.12,1.33
2026-06-22 04:32:25,264.40,37.48,65.51,0.85
2026-06-22 04:32:26,282.51,35.17,61.16,1.14
2026-06-22 04:32:28,280.60,35.47,64.33,1.11
2026-06-22 04:32:29,266.47,37.20,68.61,0.92
2026-06-22 04:32:31,266.20,37.21,67.14,0.87
2026-06-22 04:32:33,268.03,37.00,64.65,1.21
2026-06-22 04:32:36,256.25,38.64,70.11,0.56
2026-06-22 04:32:39,253.88,39.03,69.43,0.75
2026-06-22 04:32:42,277.43,35.86,63.30,0.72
2026-06-22 04:32:44,253.75,39.07,69.87,1.18
2026-06-22 04:32:45,265.61,37.35,66.01,0.82
2026-06-22 04:32:47,253.27,39.13,71.66,0.78
2026-06-22 04:32:48,276.58,35.94,63.64,1.13
2026-06-22 04:32:49,256.23,38.64,70.80,1.20
2026-06-22 04:32:51,266.33,37.22,68.24,0.83
2026-06-22 04:32:52,255.36,38.78,70.81,1.29
2026-06-22 04:32:53,275.27,36.04,63.20,1.11
2026-06-22 04:32:55,266.76,37.16,66.91,1.04
2026-06-22 04:32:56,251.85,39.35,70.57,1.10
2026-06-22 04:32:57,287.90,34.50,59.33,1.09
2026-06-22 04:32:59,269.38,36.88,66.29,0.70
2026-06-22 04:33:01,294.45,33.76,59.39,1.27
2026-06-22 04:33:02,286.92,34.60,61.05,1.04
2026-06-22 04:33:04,267.09,37.15,65.59,0.84
2026-06-22 04:33:06,287.25,34.56,60.91,1.10
2026-06-22 04:33:07,254.65,38.90,68.80,1.20
2026-06-22 04:33:09,257.31,38.50,69.38,0.81
2026-06-22 04:33:11,292.81,33.96,59.27,1.12
